"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ25","MGJ26","MGJ27","MGJ28","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K02006..cobalt.nickel.transport.system.ATP.binding.protein",0.00203126744571482,0.0023725508173335,0.00256594983376006,0.00201396989786779,0.00181662989528767,0.00137830797151549,0.00321796941786805,0.00173612817354193,0.0029211072429525,0.00279839860445721,0.00150861733180136,0.00169143065822467,0.00235644858614255,0.00213348921255597,0.00110125849155786,0.00162429355496161,0.00124229267937575,0.00149980424056697,0.00248206436300683,0.0016937737151933,0.00254609475549875,0.00112704600366003,0.00176310392999044,0.00178325587941804,0.00194700887408313,0.00188774544723248,0.0016806127686003,0.00156254635855783,0.00160691524271519
"K02007..cobalt.nickel.transport.system.permease.protein",0.00016510686617919,0.00019210244465519,0.000203093947431357,0.000249240430035438,0.000230712425897298,0.000155842577260746,0.000107707705212465,0.000174161854147337,0.000156241202932755,0.000142423363873764,0.000166169623804868,0.000192748099296616,0.000345350073329623,0.00037337857799323,0.000146080601483255,0.000164913062173551,0.000116713879139988,0.000148632379472903,0.000293168295785773,0.00014431329836975,0.000296505820432456,0.000125373530382508,0.000159261442212354,0.000198062085036352,0.0002020215640204,0.000212368891478415,0.000177390016427665,0.000166344557530645,0.000188807118092537
"K02008..cobalt.nickel.transport.system.permease.protein",0.000922257363328837,0.00106805678332059,0.00123689536159824,0.000948658454734445,0.000821349597014387,0.00061960994169198,0.00153984395169076,0.000726224722286335,0.00140041791974891,0.00131519954997263,0.00066745141226559,0.000726401381112099,0.00114004908970372,0.00103908884969303,0.000507450922289475,0.000725777238036689,0.000518141454387698,0.000632659031770182,0.00125970868598421,0.000675547680732087,0.00131932429148144,0.0004701128322854,0.000806300725122247,0.0007720579958375,0.000845638944623838,0.000870658675534747,0.000727100470910457,0.000678673281986765,0.000726945582927686
"K02009..cobalt.transport.protein",2.60074184014444e-05,3.26859709438182e-05,4.24961762793031e-05,4.73068665170448e-05,3.18241036091242e-05,2.59509592843441e-05,2.3617622973629e-05,3.63490117042355e-05,3.55193685378154e-05,2.92431848767767e-05,3.9298006588666e-05,2.65378973098944e-05,9.35865015179179e-05,9.76122282622588e-05,3.094837788798e-05,2.91766740274175e-05,2.42735423966094e-05,2.7253613304085e-05,8.56102474280887e-05,2.96184920212701e-05,0.000102769393374587,2.78640470147413e-05,2.8704174474211e-05,2.9810685750334e-05,2.89796064213031e-05,4.72764609363926e-05,2.6367014761386e-05,2.70601029321773e-05,2.96881820018649e-05
"K02010..iron.III..transport.system.ATP.binding.protein..EC.3.6.3.30.",0.000339203267471747,0.000399136507440412,0.000389607486506241,0.000385158400173597,0.000357388065334523,0.000221611053316122,0.000283517027826834,0.000314628227135519,0.000341286232111751,0.000308157755973895,0.000265762984758851,0.000273600167016277,0.000629692881541182,0.000594867517593817,0.000193522760548612,0.000245720447989462,0.000179507134208102,0.000254237918478524,0.000592856384328896,0.000247785974018436,0.000810288727830609,0.000177186033974446,0.00024099994091525,0.000343076840107656,0.000357130965561889,0.000452132341164812,0.000296606163302769,0.000270812428202139,0.000318664186056085
"K02011..iron.III..transport.system.permease.protein",0.000656297129044558,0.000735831807471817,0.000685275752319772,0.00070124831231038,0.000692268867738695,0.000437472451883473,0.000519718465509442,0.000616016634440375,0.000588128853450859,0.000560111608759941,0.000486562683512999,0.000552729068566116,0.000968433983711141,0.000890524852539013,0.000379130923528163,0.000493518085226714,0.000356929247122964,0.000498578186176723,0.00103668730684762,0.000490991438522356,0.00148782125223109,0.000357212032363863,0.000472082443986305,0.000673294855159985,0.000711141148793573,0.000872527367254599,0.000584668698778001,0.00053591231069788,0.000610431252741414
"K02012..iron.III..transport.system.substrate.binding.protein",0.000485890571574856,0.000590410363576905,0.000631615723207289,0.000562066255112055,0.000472145246471349,0.000302035993264293,0.00047410464727987,0.000523906535783593,0.000558267898138772,0.000496115436474448,0.000375007316868233,0.000371866467454254,0.000921144685811456,0.000897464524289486,0.00026788083564655,0.000362678163960434,0.000248946435488559,0.000346308639323428,0.000878002931979519,0.000344265192514888,0.00112254274978058,0.000239530313467258,0.000345090879339538,0.0004622559528089,0.000485849033503502,0.000618688666176222,0.000412635202638475,0.000372512787022461,0.000430265860504573
"K02013..iron.complex.transport.system.ATP.binding.protein..EC.3.6.3.34.",0.00118547128199319,0.00127092251101047,0.00153243308455738,0.00140228087145887,0.00110417226261464,0.00101765031817427,0.00124428526413156,0.00156465989056129,0.00138547632756994,0.00127236045279576,0.00111367787676682,0.00103377484906028,0.00199326776238587,0.00198845149130707,0.0010716222973096,0.00108070121367848,0.00093244076630943,0.000979541571715826,0.00210463477473175,0.000990863998222223,0.00265780385008243,0.00093423205851682,0.00105811650284899,0.00106244583290537,0.00112609068318022,0.0015252542427669,0.0010866067325895,0.00108207778869646,0.00108509134884665
"K02014..iron.complex.outermembrane.recepter.protein",0.00725338590503219,0.00476454304519639,0.00314368882812786,0.0056920269206556,0.00725666159430829,0.0132731741281185,0.00145384643425929,0.0101023459084196,0.00154163751978318,0.00326726262883469,0.0128563339415062,0.0108046739942685,0.000926242161918236,0.000772504798195734,0.0159632383736769,0.0104599242043041,0.0158890673525129,0.0123513793964719,0.0014510832906898,0.0140684647318522,0.00198942865736545,0.0170698479331137,0.0108922472203193,0.00839134071906212,0.00801033921966772,0.00799438460437666,0.0101857156214285,0.0117570912006977,0.00945626497731977
"K02015..iron.complex.transport.system.permease.protein",0.00210188367939585,0.00247683073158265,0.00313673440965571,0.00247323384251386,0.00181379360849698,0.00166301341747787,0.00263841041878004,0.00248745816180644,0.00285080959298854,0.00252721619868166,0.00184878945442143,0.00166460275093371,0.00366312767222605,0.00372620402512878,0.00173073758883919,0.001810308183813,0.00151295609431092,0.00156483198055255,0.00362010723813752,0.00156888123377367,0.00421596668678386,0.00148164528359581,0.00186155200967979,0.00170708368686288,0.00184025284775634,0.00247106301731586,0.00174480389568258,0.00176492640778188,0.00182705288097282
"K02016..iron.complex.transport.system.substrate.binding.protein",0.00166061818416852,0.00179014698853642,0.00220050660001399,0.00189283429865564,0.00150072505761307,0.00145905957866498,0.00184714537459741,0.00219003024389496,0.00198968358262472,0.00183519762440073,0.0015477630032685,0.00146052517017404,0.00230817198259875,0.00248564986017449,0.00154704734107358,0.00151529604622914,0.00137660313797422,0.00137303663077079,0.00243195884225866,0.00141571082072822,0.00269093357354059,0.00139309450212223,0.00156571416219314,0.00143960413052864,0.00151169016139266,0.00183984687223903,0.0015077778895467,0.00152874699363846,0.00151419533792555
"K02017..molybdate.transport.system.ATP.binding.protein..EC.3.6.3.29.",0.00010844793339558,0.00011173548939431,0.00011768211287132,0.000113649311121952,0.000106817053491609,8.06182089254702e-05,0.00011599121649845,7.41608607659224e-05,0.000123312122849048,0.000110416029540167,7.59230246596187e-05,8.40331964617764e-05,0.000110356699592023,0.000128689217966507,7.09747906888082e-05,7.77296285723391e-05,7.17357587160795e-05,9.03509227868902e-05,9.06024392369941e-05,7.22237583083471e-05,2.40071015053534e-05,7.22492329519531e-05,8.90046085557266e-05,0.000100227198623262,8.57928017873621e-05,7.54540109484503e-05,9.37345812279815e-05,8.47180424272454e-05,0.000102055217090371
"K02018..molybdate.transport.system.permease.protein",0.000290726125844154,0.000342899351225972,0.000327467249063839,0.000377151846463908,0.000341919609677003,0.000230655935545216,0.000194449733729054,0.00038375091705337,0.000288285305363085,0.000264093030512695,0.000269637962634339,0.000307806501829133,0.000571265002552586,0.000637183391447863,0.000206384495204633,0.000270270434496482,0.000217397948170914,0.000291483834288559,0.00038343667663855,0.000270447656626499,0.000272184108696687,0.000209739774006612,0.000250516802678006,0.000328966154937719,0.000321640861503928,0.000283642991407709,0.000302055700149786,0.000280701451504945,0.000302451163249
"K02019..molybdate.transport.system.regulatory.protein",6.65322780654292e-05,6.9596886676622e-05,3.23819309184258e-05,6.02803699486206e-05,7.54105443623436e-05,6.06478943709212e-05,2.59201336383025e-05,7.61254102568215e-05,3.43972019152987e-05,3.99434972619578e-05,5.9495047385208e-05,7.87877420270432e-05,3.25553257412078e-05,3.50362064490374e-05,6.45999122371814e-05,6.16804624505318e-05,5.92266900535597e-05,7.11779061320459e-05,2.32355564164575e-05,6.28566359308887e-05,7.16224057750768e-06,6.32229616252651e-05,6.60369612399607e-05,7.84633743091543e-05,7.66979039139646e-05,5.73022144764653e-05,7.46798746741574e-05,7.46270281906044e-05,7.24589541322028e-05
"K02020..molybdate.transport.system.substrate.binding.protein",0.000258547574125175,0.000302333373702451,0.000295977398999435,0.000329528474107704,0.000288373332676733,0.000199420486119734,0.000202929910780731,0.000305723209562432,0.000267198915726232,0.000244548958664894,0.000227155077731396,0.000254996649141036,0.000458750988767217,0.000507987143764096,0.000182068292970105,0.000223979441814186,0.000180536784137006,0.000242000459135326,0.000361946303068956,0.00021872140085152,0.000316382683165857,0.000176234150444373,0.000221608859539223,0.000275370512710848,0.000272226786772656,0.000266239949127746,0.000254329578630534,0.000242196231166115,0.000260897090388219
"K02021..putative.ABC.transport.system.ATP.binding.protein",1.01846683190096e-05,7.66895743332744e-06,6.41016482508342e-06,6.24309517239676e-06,7.68240863312891e-06,5.64813979150856e-06,3.44957910371448e-06,5.66292273374647e-06,4.21377239106651e-06,4.96224451102776e-06,3.88562118270506e-06,8.5292652469898e-06,1.6173344679287e-06,5.01883985410234e-06,5.29012535187933e-06,1.12799928953688e-05,7.98213539022643e-06,9.50223113441943e-06,2.25416577392737e-06,5.51609563923481e-06,3.54491189281831e-07,7.32315800299825e-06,3.23364168355536e-06,1.24887032054683e-05,6.83973308011478e-06,7.06968803518908e-06,1.09768705767306e-05,5.76131934209455e-06,9.064498200474e-06
"K02022..HlyD.family.secretion.protein",4.1482509952644e-05,3.57791849542219e-05,3.3672739950203e-05,4.0522232755078e-05,3.96981692859645e-05,7.28639092345665e-05,6.17323428728119e-06,3.70034133040935e-05,1.29944187310466e-05,1.64025971129654e-05,4.26221869358424e-05,5.75817098774307e-05,2.43705986759557e-05,3.28969191638075e-05,5.24030582330913e-05,4.8670297827445e-05,5.95581905201389e-05,4.96501240689636e-05,2.78735266499956e-05,4.43848272963201e-05,2.26185558935757e-05,5.54602507963334e-05,3.59301342988178e-05,5.2746697175714e-05,4.35121206080626e-05,4.30419276039196e-05,5.75292630694672e-05,5.22758707403926e-05,5.00669582120371e-05
"K02023..multiple.sugar.transport.system.ATP.binding.protein",0.000268367647626412,0.000211746124462428,0.000164062839851012,0.00018897397115852,0.000267913278651897,0.000170812099785917,0.000169147923678602,0.000148319331893723,0.000175487669323951,0.000179379970179363,0.000121095967883074,0.000184457364455969,0.00015950270922633,0.000188532767152654,0.000147328780321595,0.000187516501308337,0.000161121054263508,0.000200323880143187,0.00015946166446957,0.000125220814351616,0.000146708339597867,0.000148864612239402,0.000124949650604404,0.00028405699304214,0.000217586160841414,0.000223023315839852,0.000266546226759377,0.000177098362736081,0.000240701089218792
"K02024..maltoporin",3.66578222420215e-06,5.32115417917362e-06,2.05419679890067e-06,6.97840975215766e-06,5.71199850425503e-06,3.35132092392318e-06,6.71241446947097e-06,3.55147652060348e-06,1.14566484225276e-05,5.50467136264009e-06,4.10460174492455e-06,4.56079630673382e-06,1.40055708205665e-06,4.79453554223567e-07,4.45156311451994e-06,2.84453417792089e-06,4.01091760631059e-06,3.97021155851365e-06,1.71084061454574e-06,3.6837044283075e-06,6.16436411363625e-07,3.72232903941504e-06,4.17359807029184e-06,3.06823495772351e-06,3.39501412600455e-06,3.62779212384158e-06,3.12874735543578e-06,4.18392507505299e-06,4.53658206921424e-06
"K02025..multiple.sugar.transport.system.permease.protein",0.00194121065302088,0.00187691010779821,0.00167841306309057,0.0019198519713595,0.00226631385812766,0.00141190195148258,0.0013984725292779,0.00149541635807847,0.00148928239709579,0.00160128381394108,0.00137293048585975,0.00192760611104306,0.00140685484385071,0.00152799480673582,0.00124281205043975,0.0019282443995901,0.00125159040743464,0.00178002238689471,0.00165588517567342,0.00130959230964492,0.00127365559970674,0.00116216533725051,0.00154190230472121,0.00220204243618138,0.00222075383971167,0.00169199428519169,0.00193932016556362,0.00170164254475877,0.00192532799297692
"K02026..multiple.sugar.transport.system.permease.protein",0.00177003086662855,0.00170737249976549,0.00154226298440891,0.00172815602898593,0.00203180891136587,0.00128964689557666,0.0013293900924929,0.00135699747759142,0.00139650264309969,0.00149292939358661,0.00124716651245221,0.00173120348107122,0.00125927267396566,0.00135440275707114,0.00114451707837749,0.00174591890804228,0.00114132032660598,0.00160013296154932,0.00149690146501847,0.00119274333865539,0.00115661080478269,0.00105878934269869,0.00141190604827847,0.00197052804951752,0.00200694742868746,0.00153965437071579,0.00174800777666453,0.00153742567879135,0.00173612234095132
"K02027..multiple.sugar.transport.system.substrate.binding.protein",0.00213488385825356,0.0019916239025686,0.00196876931258811,0.00197207958366452,0.00227675145072164,0.0014826923856586,0.00205148516972742,0.00163183091770919,0.00199027006362888,0.00204166013177083,0.00139408882269103,0.00186715290372293,0.00158032670786352,0.00144035662747921,0.00130228073944897,0.00200271840644879,0.00122272038897262,0.00178968343483994,0.00227550234760679,0.00124806549095202,0.00232027994702162,0.00112690639826678,0.00167155914281879,0.00217987498571291,0.00223010555164659,0.0020054114265746,0.00194557126997257,0.00170743701002937,0.00194624288344684
"K02028..polar.amino.acid.transport.system.ATP.binding.protein..EC.3.6.3.21.",0.00129298291516337,0.00144942523578209,0.00169191276658374,0.00120899132765099,0.00110182139690886,0.000832117525759179,0.00225305128064972,0.000960380549126186,0.00206720917686586,0.00190959934181447,0.000869511457069822,0.0009150555388263,0.00158225065687241,0.00145438236381754,0.000645097709064383,0.000995013768907822,0.000664635564975781,0.000870412768172343,0.00156519446377104,0.000752654920348562,0.00125742636709511,0.000581222176225065,0.00109828895241482,0.00104896039668223,0.00107560944577661,0.00101282873888848,0.000958842779548202,0.0009044452079911,0.00100098612922175
"K02029..polar.amino.acid.transport.system.permease.protein",0.00127057998808493,0.00145692901708877,0.00173385420989843,0.00116814438525204,0.000999069653202294,0.000767125228706277,0.00246265864483791,0.000841293008088465,0.0022379700224969,0.00203901898141536,0.000821016922201421,0.000791418627721983,0.00167464646111951,0.00156984307486779,0.00059592776865262,0.000922842356969157,0.000596965812139252,0.000787845492596758,0.00157956320372962,0.000662885022212903,0.001089325680712,0.00050576251611893,0.00105189080913503,0.000941939884145357,0.000961921649052415,0.000917870160506253,0.000875082129112129,0.000824888272809713,0.000942552407640503
"K02030..polar.amino.acid.transport.system.substrate.binding.protein",0.00112599647819822,0.00130508916061454,0.00163276873261761,0.00103137784650863,0.000825085720367575,0.000651036949265859,0.00203679006572896,0.000813114925927067,0.0018987519255798,0.00170766466921508,0.000677497719671023,0.000661973188406728,0.0015020897931609,0.00133373623977008,0.00050376807399291,0.00076826120058321,0.000470442065812157,0.000629231783291811,0.00153780098712616,0.000547157934240514,0.00137438038328883,0.000405985408708814,0.000872262343184956,0.00080413346845291,0.000836774027514926,0.000922786279746248,0.000772135978947677,0.000697376187910744,0.000798954227546439
"K02031..peptide.nickel.transport.system.ATP.binding.protein",0.000747740639913901,0.000898909600557829,0.000840386454455389,0.000768014289347638,0.000735257020607137,0.000464168941101148,0.000710586953179128,0.00079983420375913,0.000789928290251886,0.00074516030530281,0.000627364946633287,0.000598591616122646,0.00124140424295731,0.00123218675475516,0.000454660932923318,0.000649554634445213,0.000532382461924102,0.000661355570859318,0.00121747993072855,0.000731517302468596,0.001690542382888,0.000493794005500856,0.000520038186408663,0.000788900750855087,0.000757704633884901,0.00101424857916365,0.0006804772595425,0.000595857244764568,0.000651354175111148
"K02032..peptide.nickel.transport.system.ATP.binding.protein",0.000762081849316159,0.000875795906866101,0.000792803712392734,0.000798916302857656,0.000784637299236507,0.000477617303197251,0.000650178087832699,0.000930183960896478,0.000727896899246946,0.000705949695810509,0.000638970986459208,0.000630384334348095,0.00126197550203916,0.00117591108612662,0.000488910018573671,0.000662836767807297,0.000534400177053062,0.000682034039225753,0.00136222532732146,0.000730199921660893,0.00209140029185223,0.000497200193856249,0.000525269243292115,0.000822920937230179,0.000811676418433338,0.0011403696763291,0.000713049595335091,0.000624895558334582,0.000673703700915733
"K02033..peptide.nickel.transport.system.permease.protein",0.000958063728746514,0.00108897189400257,0.00107915564544444,0.000996225901553375,0.000922505054309436,0.000608605926361626,0.000920363568923258,0.00122140505474505,0.00102408297909171,0.000958639327116154,0.000778563601060119,0.000756363506657233,0.00157727469884549,0.00151419551437481,0.000598174362093666,0.000808887070913485,0.000645427443808878,0.00080178831562312,0.00167474708090208,0.000855422193925733,0.00244508128605422,0.000599577316518196,0.000680722259485526,0.000969615444034766,0.000952310258936966,0.00135439821047203,0.000860275199362241,0.000766770424580562,0.000815981823630412
"K02034..peptide.nickel.transport.system.permease.protein",0.000880107806910392,0.000983589880195186,0.000981760031609151,0.000906217510953811,0.000856277373287241,0.000561286014928773,0.000916979413994444,0.00103027730556014,0.000984425488757672,0.000918229551310071,0.000701318795616445,0.000683193067741536,0.0014258211325711,0.00136960321210504,0.000544048322168266,0.000743839242819139,0.000572971178573789,0.000715459939385577,0.00150043905792084,0.00074239995706893,0.00215873832853179,0.000528760939999429,0.000649948886336025,0.000875230743082107,0.000866603587517278,0.00120800172506008,0.000763943946146218,0.00069176056030571,0.00075477220118257
"K02035..peptide.nickel.transport.system.substrate.binding.protein",0.00213866014916354,0.0023390030984343,0.00241027534982845,0.00210284448744141,0.001977812118245,0.0013242092175429,0.0027411653939595,0.00231356039490881,0.00266536914830497,0.00251165809225556,0.00157019934261893,0.00157723155201899,0.00303061266316902,0.00279839672968432,0.00124201759361792,0.00171617429626583,0.00127328067126655,0.00163750054288428,0.00346692957105505,0.00166160993977721,0.0047827505864721,0.00116925214592906,0.00159021946701515,0.00198605922189554,0.00200627193616494,0.00272100644654437,0.00176045313198787,0.00159347623540236,0.00174137109867917
"K02036..phosphate.transport.system.ATP.binding.protein..EC.3.6.3.27.",0.00064527756761449,0.000681050959641022,0.000809947863485765,0.00059147487854423,0.000536432929599298,0.00057248516644553,0.00108805832782357,0.000437744603880388,0.000993125797214652,0.00091958071961724,0.000537255003776263,0.000531880218737076,0.000696223276446311,0.000631637522367453,0.000529078412378617,0.000543055822009135,0.000461054101525076,0.000491904079000077,0.000641430392394011,0.000464787352147716,0.000379948679100725,0.000474093834209741,0.000661321873998253,0.0005152752350682,0.000531057870608842,0.000478408459210886,0.000517579484989861,0.000519322956138133,0.00055486645521349
"K02037..phosphate.transport.system.permease.protein",0.000660522399587494,0.00069060530306791,0.000753097038496505,0.000666479986158673,0.000638626456709069,0.000669073207164065,0.000834154863212958,0.000532830628759205,0.000801675783240761,0.000763481519113196,0.000630547102767181,0.000643006741816047,0.000659464427528422,0.000664734307490757,0.00065001277421955,0.000598112541440064,0.000567276869496727,0.000596792844904126,0.000629554651534153,0.000581400006765464,0.000443904638057454,0.000617632729111016,0.000704213641282424,0.000624362480003483,0.000615565527243839,0.00056676758422167,0.000615004829577883,0.00061565809696747,0.000653146975179215
"K02038..phosphate.transport.system.permease.protein",0.000597513955858003,0.00063810003711818,0.000710432833091632,0.000609305772986298,0.000568289932872391,0.000589789222239209,0.000786470520149718,0.00046753541620005,0.000757928227351896,0.000713201243059646,0.000552652566026749,0.000570414862452198,0.000627164479554646,0.000641180468732419,0.000562233069058434,0.000534047343376039,0.000488201731739275,0.000521064830888061,0.000586364865992104,0.000502910719888074,0.000395976831810678,0.000524077487553526,0.000627212208422289,0.00055561781690807,0.000548329875960992,0.000502500835263404,0.000545959641726748,0.000543295040225142,0.000581673590183527
"K02039..phosphate.transport.system.protein",0.000376975421459407,0.000403756022080395,0.000470063066013823,0.00036114924907404,0.00033800120906886,0.000340183859996315,0.000554017140911214,0.00026148969629441,0.000527712087763323,0.000487450185585755,0.000325136930961424,0.000325247872702679,0.000409786441477392,0.000394680022965315,0.000315350118310225,0.000321754886507722,0.000276140034245408,0.000303515645077191,0.000357352215406329,0.000277415917498141,0.000191842018040189,0.000292631327096942,0.000384359174815659,0.000327056729697704,0.000324408438862885,0.000279018323333859,0.000316969486862951,0.000315114972760813,0.000340133273029504
"K02040..phosphate.transport.system.substrate.binding.protein",0.000795178416484453,0.000787577016999127,0.000844801436773584,0.000785755159269219,0.000746725979810123,0.000834484850763897,0.000912635079848618,0.000709729879287232,0.000891010346934527,0.000866154417112399,0.000861392221384368,0.000787502488477659,0.000818713834500508,0.000808358220868615,0.000912184048552072,0.000798873172894458,0.000850822361795804,0.000812651380671362,0.000773911825867567,0.000822243143059319,0.000659307926758886,0.000898044137227287,0.000873706014194703,0.000735649917151932,0.000741741974371968,0.000751729711774833,0.000764021119585848,0.000802655119989833,0.000799597353948482
"K02041..phosphonate.transport.system.ATP.binding.protein..EC.3.6.3.28.",0.000108324056526839,0.000124458095625183,0.000130396377579449,9.75197635546374e-05,9.03088600992695e-05,5.99173878219096e-05,0.000205410592392975,7.78737012024977e-05,0.000183259968230495,0.000169304038325157,7.26366956518167e-05,7.01074920813375e-05,0.000122237382980488,0.000128567343332767,5.82222339170137e-05,8.61130674411162e-05,5.04423692338684e-05,7.10334183775935e-05,0.000139557170407191,4.80079984771303e-05,0.00012083152993474,4.21507232130337e-05,9.23291497863819e-05,8.97510768456126e-05,8.90386719106462e-05,9.32699156421099e-05,7.8572441245625e-05,7.74055442739224e-05,8.68276749302642e-05
"K02042..phosphonate.transport.system.permease.protein",0.000205077897506363,0.000234731305606216,0.000249419393690693,0.000180388301123067,0.000173475706095217,0.000115929714849794,0.000394614629746292,0.000124880773760935,0.000344177210157286,0.000321408344517478,0.000133221110384466,0.000135453587674468,0.000203851001982805,0.000216132511679133,0.000109990252537392,0.000166742503312006,9.69219992806899e-05,0.000135974396641067,0.000257019574721842,8.88655174189767e-05,0.000221993485404997,8.13542163366665e-05,0.000174631329482551,0.000172113278993236,0.000169610167031183,0.000174304816067549,0.000148895378665087,0.000144131369850511,0.000166209521526505
"K02043..GntR.family.transcriptional.regulator..phosphonate.transport.system.regulatory.protein",1.71159219934398e-05,1.35068892428873e-05,4.3514145459305e-06,6.04974048396304e-06,1.50474924803098e-05,9.5975338946073e-06,2.93573175390292e-06,7.51428052816279e-06,5.83333721067039e-06,5.33156911879796e-06,5.46285389836018e-06,8.98734473214453e-06,9.56307994172671e-07,1.02370586986392e-06,8.36955801074477e-06,1.02905877586032e-05,9.72149762626369e-06,1.40127709008924e-05,2.2563399199607e-06,6.25958884418663e-06,4.01239113304606e-07,1.02580582518442e-05,5.10037038436887e-06,1.95071692778858e-05,1.07285349677738e-05,1.27429986652666e-05,1.78346797708025e-05,1.00869629739698e-05,1.51116178862447e-05
"K02044..phosphonate.transport.system.substrate.binding.protein",0.00016211645188546,0.000176122559366582,0.000171764329305744,0.000139398090661311,0.00014047669844125,8.92764695066015e-05,0.000297068410566333,0.000138459630595467,0.000256333996377976,0.00024467671113618,0.000106340015295258,0.0001095005998021,0.000158290532077204,0.000150713159203116,8.97036399253724e-05,0.000131741093310101,7.60741578463096e-05,0.000111806424619463,0.000219808387745087,7.41161836613556e-05,0.000234995105158536,6.41279009458131e-05,0.000136687470203327,0.000140385888401603,0.00014006704338224,0.000156669063850377,0.000120956358481487,0.000119528661169815,0.000130959301983896
"K02045..sulfate.transport.system.ATP.binding.protein..EC.3.6.3.25.",0.000102858657623576,0.000111064406299764,6.59158657000617e-05,0.000119078033836611,0.000157367731357537,9.16847031417365e-05,3.48341410700386e-05,8.11525597354265e-05,4.9787719669902e-05,5.94621144199989e-05,7.08871354541237e-05,0.000118185787715712,5.18218477961029e-05,6.86209519944758e-05,7.22123343041421e-05,9.71878033632548e-05,7.0055285663074e-05,0.000114073369138103,4.97381083106274e-05,7.2486361925785e-05,1.59799287959918e-05,6.49170554093937e-05,7.85153952843364e-05,0.000143327417293837,0.000129988228010065,9.92667094024665e-05,0.00012330625476711,0.000103014081198253,0.000129784320579521
"K02046..sulfate.transport.system.permease.protein",0.000108658908490253,0.000106579963630936,6.29966970169356e-05,0.000112027415030252,0.000157090851828862,9.18978066807389e-05,2.86250179843735e-05,8.15930135238319e-05,4.26323725891687e-05,5.43775951096193e-05,6.91317239424371e-05,0.000119527758415667,4.15206374738811e-05,5.75023364452046e-05,7.41697818822399e-05,0.000101231317689707,7.39477796541156e-05,0.000116179011569178,4.7675885293326e-05,7.15777867877049e-05,1.59567415280132e-05,7.04750511416164e-05,7.50564101403091e-05,0.000150923153616446,0.000129794193383397,9.92644552002567e-05,0.000131292444195009,0.000102916149475852,0.000130782056219361
"K02047..sulfate.transport.system.permease.protein",9.0988198219722e-05,9.08764237732557e-05,5.04436294303156e-05,9.11205339625098e-05,0.000129990117272257,7.60852952640423e-05,2.65726451136553e-05,6.57092673508702e-05,3.85874149833283e-05,4.70991806763567e-05,5.59503272338716e-05,9.51484782253284e-05,3.56084485108132e-05,4.70260584385592e-05,6.13543624442765e-05,8.15273535107024e-05,6.08012345098958e-05,9.77540329351104e-05,3.72431270961927e-05,5.8076014730451e-05,1.17968813662361e-05,5.75715410109878e-05,6.07960206332161e-05,0.000123746081529247,0.000104811978246385,8.3991122891798e-05,0.000107976844312446,8.3487627584372e-05,0.000109260636647062
"K02048..sulfate.transport.system.substrate.binding.protein",0.000140980961125657,0.000142754228324323,8.46562034405379e-05,0.000146900986077468,0.000199810348456183,0.000115638290185264,4.99161640420159e-05,0.000104335181881362,7.1735563316429e-05,8.12119059642686e-05,9.36535917429917e-05,0.000151819524898258,7.81460974620185e-05,9.81191806374868e-05,9.63107888888659e-05,0.000131636849146158,9.6392652087082e-05,0.000150131341551018,7.0748363927034e-05,9.08603185234114e-05,1.87161470269748e-05,9.0130318250146e-05,9.78111430782865e-05,0.000192771857112228,0.000165355767484273,0.000127659277002919,0.000167288719545119,0.000134153809846075,0.000168867304754882
"K02049..NitT.TauT.family.transport.system.ATP.binding.protein",0.00057093409755796,0.000679257512431753,0.000621055531674875,0.000741890025271975,0.000720711153336055,0.000440314329323133,0.000321004648350283,0.000610627660821943,0.000514226089655813,0.000461930694190485,0.000443120746130599,0.000563891984518504,0.00106439694224739,0.00121390926870669,0.00034494563210872,0.00045942004091701,0.000323465754674367,0.000481689532119162,0.000666354805825567,0.000381390036378958,0.000427967259351486,0.000306936554481518,0.000421336599632276,0.000648922853799491,0.000633800332957149,0.000555074787480903,0.000581012143803442,0.000521249557151468,0.000622896367510137
"K02050..NitT.TauT.family.transport.system.permease.protein",0.000621413387682146,0.000721328467291712,0.000612454405449805,0.000783508881788749,0.00079935512862051,0.00049547145318568,0.00030866031849226,0.000641694259396731,0.000505865117564287,0.000469951801207713,0.000477757013901597,0.000650425316026142,0.00106811542022772,0.00119113713393678,0.000377945221850249,0.000505772767329686,0.000365119599174316,0.000540290254512977,0.000649622102607612,0.000454504120831063,0.000401043105919339,0.000344836702054024,0.000464675201694306,0.000724604595937868,0.000731241219699671,0.000600598633252364,0.000654764997704474,0.000588374575000878,0.000677942142694013
"K02051..NitT.TauT.family.transport.system.substrate.binding.protein",0.000619703214610257,0.000710011123359561,0.000645549671254806,0.000777265536949718,0.000735991298853722,0.0004910141887442,0.000308304128891139,0.000659442319325409,0.000515516574788954,0.000475243946259444,0.000535640500065648,0.000634265348933333,0.00111214817528628,0.00126001540883963,0.000430051801191665,0.000586909789524845,0.000505412429463036,0.000602882991645518,0.000687347099256216,0.000526658311293453,0.000395897760618103,0.000452644655366768,0.000463772192634459,0.000697377098796562,0.000682747830480228,0.000581698908089398,0.000651175995788982,0.000617810020673058,0.000667491053459926
