"","WDG002","WDG004","WDG018","WDG027","WDG028","WDG033","WDG040","WDG048","WDG058","WDG087","WDG092","WDG127","WDG132","WDG140","WDG146","WDG154"
"K01716..3.hydroxydecanoyl..acyl.carrier.protein..dehydratase..EC.4.2.1.60.",6.18261245589009e-07,3.79257476694139e-08,2.50989794477737e-07,2.87240958000973e-07,3.06158831107653e-07,7.90747724608162e-07,1.57189270133527e-05,8.08959621630689e-08,4.30281756896067e-06,1.59038201237574e-05,1.96268432930484e-07,1.03261790883647e-07,8.19412144544315e-08,6.62002853289369e-08,1.11749153007107e-06,4.19350605425697e-07
"K01719..uroporphyrinogen.III.synthase..EC.4.2.1.75.",4.16933107770606e-05,4.42619133367258e-05,5.23777861237842e-05,0.000117053033174057,7.97977303091608e-05,4.22116972443726e-05,0.000367258907020243,1.26112316867432e-05,6.40839545687946e-05,0.000343338386822469,3.33266770444906e-05,4.04158003062152e-05,4.9215394183041e-05,3.91204167921624e-05,0.000162440121760352,0.000233541567415604
"K01720..2.methylcitrate.dehydratase..EC.4.2.1.79.",1.94965192440357e-06,9.21094998905079e-07,2.54338104406754e-06,5.20599740041974e-06,4.92031826823751e-06,1.26023527405226e-06,0.00010152059775354,5.51117318777604e-07,1.45051625299255e-06,8.5844556827784e-05,3.9599252356306e-06,1.97909185045847e-06,9.95023468809411e-07,1.9405385513954e-06,6.40097499490302e-05,2.14341452713829e-06
"K01721..nitrile.hydratase..EC.4.2.1.84.",4.32569205653891e-07,8.44214958747648e-08,1.95440963446887e-07,4.78675496809422e-07,3.58375522396952e-07,5.49186214879891e-07,7.65718076609599e-06,6.88970106587936e-08,2.57457521444837e-06,2.8411067232681e-06,3.76468481229258e-07,1.76712360056434e-07,1.02185384537689e-07,6.8605834037742e-08,6.05591569844257e-07,5.99118564351918e-07
"K01724..4a.hydroxytetrahydrobiopterin.dehydratase..EC.4.2.1.96.",8.12113785553072e-07,2.71546694174067e-07,8.63887982924898e-07,1.40642866037037e-06,1.23305163644963e-06,9.03051576202777e-07,2.74637709963165e-05,2.20602499413419e-07,2.7776830014676e-06,2.69930338126534e-05,1.13578338748757e-06,5.74543360199624e-07,2.90356085608561e-07,3.59962932820073e-07,5.62625943054238e-06,7.38152898187741e-07
"K01725..cyanate.lyase..EC.4.2.1.104.",4.83962557434304e-07,1.9671637063805e-07,5.56321427051844e-07,1.10330533606104e-06,9.21943030410197e-07,4.46189094897632e-07,6.78166374197718e-06,1.68691723575013e-07,4.80912382950399e-07,5.05990551783838e-06,7.35212710619199e-07,4.81751745383656e-07,4.74410835309354e-07,2.2593647318324e-07,9.57533379530679e-07,7.22039378320226e-07
"K01726...EC.4.2.1...",6.55660342103141e-06,3.47060203128668e-05,3.23110264867787e-05,8.85864895727709e-06,7.31807358151261e-06,2.92272718681133e-05,1.20278663782586e-05,3.61139220256317e-05,3.00680640800882e-05,6.89284500994789e-06,3.4722514656634e-06,5.13970664007253e-06,6.00974935060508e-06,4.68048170477545e-06,6.1418253407671e-06,1.36380704079577e-05
"K01727..hyaluronate.lyase..EC.4.2.2.1.",5.37745119166524e-05,0.00017636966268513,0.000152450218784822,9.63846793771657e-05,0.000114858008939254,0.000161421447496611,0.000317443827819752,0.000193681460610921,0.000131812415152844,0.000562985635354331,2.01747673654888e-05,2.61611304657198e-05,3.39709979346711e-05,2.7113510956457e-05,0.000782564859929127,0.0001205099006267
"K01728..pectate.lyase..EC.4.2.2.2.",0.00010430294646002,0.000142131692493133,0.000137464148183384,6.60634708293166e-05,6.74037246372893e-05,0.000140780335942459,5.7467516684581e-05,0.00015870878427601,0.000118338762430886,4.75399532499096e-05,0.000125148117449101,9.42713053076429e-05,0.000113207209755566,7.87432734773335e-05,4.04072197846025e-05,6.44868419361168e-05
"K01729..poly.beta.D.mannuronate..lyase..EC.4.2.2.3.",1.69185377728286e-07,6.25612121875575e-08,1.0914647654145e-07,2.97214754738678e-07,7.95925837039628e-07,1.69518575590596e-07,1.89126477215422e-05,6.40007306183554e-08,7.29236190801906e-08,2.93995726697199e-05,2.14375352728244e-07,1.05299370960532e-07,7.55221755793235e-08,2.90841979391056e-08,1.29143851251187e-06,2.30465445909426e-07
"K01730..oligogalacturonide.lyase..EC.4.2.2.6.",4.88435136956333e-07,1.2300953369192e-07,1.99310871500872e-07,5.20989125565053e-07,1.60220417896697e-06,1.62722186780528e-07,5.47797811542165e-06,5.27637943563724e-08,3.74726122985136e-07,1.19973062882248e-05,1.18716599310938e-07,7.28280052767965e-08,6.11780822279132e-07,1.04153160016899e-08,6.16242090733661e-07,5.68303331219174e-07
"K01731..pectate.disaccharide.lyase..EC.4.2.2.9.",1.95497900957116e-09,0,0,3.57571208191936e-11,0,2.01686099963825e-09,1.98252445065867e-06,5.54815338617364e-10,7.38024536319444e-10,3.03789094712305e-06,9.47252753343582e-10,0,2.65633413665357e-11,1.41143755295979e-09,2.17966937961417e-07,1.32543228873427e-09
"K01732...EC.4.2.2.10.",1.57012964168495e-08,0,0,1.32886329823291e-09,0,2.4236410479889e-09,2.91270038124889e-06,0,1.75680008215059e-10,2.30114636626241e-06,3.99797597134567e-10,0,2.13829909796854e-10,5.24540991809709e-08,2.36874457717061e-06,8.37516473586195e-10
"K01733..threonine.synthase..EC.4.2.3.1.",0.00124496973056401,0.00158274031179828,0.001553579951135,0.0011431135247452,0.00116357181849382,0.00150650257923552,0.000803266381534354,0.00167803153516254,0.00149336373002619,0.000813737081948281,0.00120771939506549,0.00124505744479215,0.0012217496163348,0.00119605491213158,0.000958929415886424,0.00104725072267948
"K01734..methylglyoxal.synthase..EC.4.2.3.3.",0.00021294031495147,8.25545709904835e-05,0.000107743249180558,0.000231717941991201,0.000270402363577284,0.000133119240714825,0.000118296934303473,6.03660489958159e-05,0.000120611406496556,9.43393027688685e-05,0.000254960316528845,0.000211387976077455,0.000264636554629568,0.000240734834681098,0.000105965556202836,0.000147672796546941
"K01735..3.dehydroquinate.synthase..EC.4.2.3.4.",0.000687562463795759,0.000674684681988359,0.00067840097591436,0.000702991540508053,0.000706246399905302,0.000689830988761637,0.000677867985192398,0.000715972250679056,0.000668497351889131,0.000707843008164125,0.000643439359730414,0.00070281066448087,0.000650939682010727,0.000696064719712102,0.000717425908244485,0.000759877048561542
"K01736..chorismate.synthase..EC.4.2.3.5.",0.000805273376231351,0.000833734994199023,0.000835034291007788,0.000820393429116949,0.000828449865607146,0.000844538353657068,0.000792867403506401,0.000886993947779753,0.000813544772112928,0.000800327770391236,0.000731972764028369,0.000782746197213918,0.000737851605589659,0.000822516348563673,0.000834155347325068,0.000897028880956926
"K01737..6.pyruvoyl.tetrahydrobiopterin.synthase..EC.4.2.3.12.",0.000181108918612076,0.000137881319295173,0.00014396713265779,0.000144245919101809,0.000148619374410664,0.000154049777420177,0.000253760939554683,0.000148990604111559,0.000144307087557981,0.000227265340221923,0.000146327421273621,0.000190651429015818,0.000148167928890849,0.000164174246254324,0.000119022794581225,0.000133686286178403
"K01738..cysteine.synthase.A..EC.2.5.1.47.",0.00110911420001407,0.000744746115511462,0.000769863362267752,0.000983340426741633,0.00102428869686174,0.000868200269486601,0.000989715360917377,0.000722920310213872,0.000796186686958355,0.000924775493324986,0.0011533516434574,0.00101094718130136,0.00109988157533217,0.00118428798116444,0.0010998808847048,0.000880161389528034
"K01739..cystathionine.gamma.synthase..EC.2.5.1.48.",0.000183626230509446,0.000169917295616679,0.000166975497557969,0.000177359344070795,0.000185847599342028,0.000185931889306124,0.000492146554324576,0.000175206157003849,0.000167589849402556,0.000514149391233273,0.000191045976721003,0.000255080163293067,0.000215073786033813,0.000181884325712081,0.000600823737081077,0.00014316183395134
"K01740..O.acetylhomoserine..thiol..lyase..EC.2.5.1.49.",0.00150689564651777,0.00121875472018185,0.00130994203657118,0.00156908627366817,0.00170073405169196,0.00143327211232675,0.000776789209018773,0.00120075660143427,0.00125964236803581,0.000631179227655076,0.00147174685201845,0.00136186958572604,0.00149342314890412,0.0015883716135026,0.000729083896728921,0.00156165279921917
"K01743...EC.4.2.....",6.06221686269217e-09,2.77668057978659e-09,9.37618405139292e-09,1.55622982701393e-08,1.26354226990479e-08,2.75297635377666e-09,2.42840375841255e-08,1.89469079125065e-09,2.78352680286134e-09,7.74809917545455e-09,1.19277505744763e-08,6.1756957036731e-09,3.74974614606423e-09,2.07016613019589e-09,3.76694468326658e-09,7.3416496126262e-09
"K01744..aspartate.ammonia.lyase..EC.4.3.1.1.",0.000422306166397918,0.000596601917849138,0.000563090590824536,0.000366594023881597,0.000246651527202121,0.000486673181408444,0.000264016704258473,0.000557344485960775,0.000566551927568808,0.000281778623686592,0.000490543303744986,0.000626462344078111,0.00051982731361553,0.000446451350461024,0.000300830221832557,0.000516288131137569
"K01745..histidine.ammonia.lyase..EC.4.3.1.3.",0.000233989043192087,0.000403306037199284,0.000411745433736932,0.000377440702487926,0.000280813268271288,0.000400944701383089,0.000588258757195998,0.000401972399711546,0.000465232113236753,0.000587051831197527,0.000214373682004272,0.000468992339129271,0.000314604164838371,0.000164897971091347,0.000362596219242021,0.000551987706443392
"K01746..formiminotetrahydrofolate.cyclodeaminase..EC.4.3.1.4.",3.15798860172023e-05,3.70063153964456e-05,3.85428380346139e-05,3.57664541984681e-05,3.39885184623526e-05,3.84724103795967e-05,6.55810968548273e-06,4.55349895220408e-05,4.68291064570588e-05,2.4113840558326e-05,3.84657885086469e-05,5.39576026301003e-05,4.20695672617578e-05,2.04193048693838e-05,3.84841916190672e-05,2.79195942534408e-05
"K01749..hydroxymethylbilane.synthase..EC.2.5.1.61.",0.000251628488773256,0.000182559326557959,0.000181759488242453,0.000245650354686843,0.000288798862713424,0.000205321966497155,0.000432636972861798,0.000190684496588323,0.000179276845221404,0.000394164198738687,0.000243830101986006,0.000274173699379735,0.000232956822001852,0.000207084029156457,0.000291227724399225,0.000184395485529616
"K01750..ornithine.cyclodeaminase..EC.4.3.1.12.",0.00024505359018748,0.000270979160827094,0.000282726419394115,0.000235429042969531,0.000241182873952678,0.00026745523959957,0.000279502261147041,0.00026967120208919,0.000298982439779406,0.000266043792567148,0.000291518929069782,0.000301222444343743,0.000283702266186202,0.000205147325001798,0.000316714015323754,0.000183046026551494
"K01751..diaminopropionate.ammonia.lyase..EC.4.3.1.15.",0.000119381297696733,3.4563086550379e-05,6.26601428888524e-05,0.000179015297579373,0.000218108042216139,0.000108744744838627,0.000107960123560934,3.58810600747478e-05,6.1586161389356e-05,5.7677189662594e-05,9.27805609697243e-05,0.000152407300821008,0.000107152117396129,8.86648806919575e-05,3.93609984167023e-05,0.000127887521071772
"K01752..L.serine.dehydratase..EC.4.3.1.17.",0.000823988634312074,0.000768341793612916,0.000776412368310139,0.000864526870590606,0.00088988798764974,0.000773474334620875,0.00106153946314251,0.00077993573316836,0.000794188011981354,0.00120698832415583,0.00069419938475733,0.000770403348432856,0.00070107005514838,0.000807415241928787,0.00120603617772245,0.000881925289460615
"K01753..D.serine.dehydratase..EC.4.3.1.18.",0.000250480130160398,0.000196485757782638,0.00019113462022988,0.00011227981670014,8.85346855542602e-05,0.000158612877595641,0.000117782405021689,0.000205859779197424,0.000214588517537907,0.000109717592823759,0.000359583597317784,0.000253004876403141,0.000295826580638637,0.000212931132928834,8.67286793108495e-05,7.78913560899412e-05
"K01754..threonine.dehydratase..EC.4.3.1.19.",0.000644148744495168,0.000239357908290525,0.000362936452027387,0.000805413605124511,0.000871586020730707,0.000444394067584265,0.000842013703113623,0.000251425531379462,0.000508602381501617,0.000867480226735251,0.000752052085009144,0.000755071581861318,0.000804757873577616,0.00065045603919144,0.000863151418616702,0.000506652700881346
"K01755..argininosuccinate.lyase..EC.4.3.2.1.",0.000870345316459087,0.00086085711023558,0.000873225735910153,0.000902996700649529,0.000951976859598545,0.000902412488092699,0.000800105580971428,0.000862497739407543,0.00087141751796662,0.000768147830639857,0.000841837043365009,0.000872137526128058,0.000868620759148818,0.000930630600860238,0.000829372476704716,0.000778234007143701
"K01756..adenylosuccinate.lyase..EC.4.3.2.2.",0.00105180135802908,0.00113031456720186,0.00112028174649267,0.00112808496417395,0.00117638627055001,0.00113584405823879,0.000960875888730574,0.00115289070967566,0.00107879617874512,0.00097188725246028,0.000926550833518198,0.000988407475880023,0.000948062623770643,0.00106632248357922,0.00101993836777264,0.00119860750177919
"K01757..strictosidine.synthase..EC.4.3.3.2.",1.47111296277041e-11,0,0,0,0,3.74851295514714e-11,5.25676263268836e-09,0,0,1.07809117749683e-09,0,0,0,0,4.97831382373722e-11,0
"K01758..cystathionine.gamma.lyase..EC.4.4.1.1.",8.41174776685987e-07,8.74853258424084e-07,1.04095771010718e-06,2.13094006158657e-06,3.41337747857115e-06,1.69910759182873e-06,1.61631089159141e-05,3.36566033265905e-07,1.95966559743378e-06,6.24542140244772e-06,3.86694656019233e-07,4.66628976537741e-07,9.55943511194198e-07,2.30283580158224e-07,1.01262148689517e-06,1.69007366630421e-06
"K01759..lactoylglutathione.lyase..EC.4.4.1.5.",0.0002544489560969,0.000142304804172428,0.000173794792532952,0.000268507052362763,0.000285399331894812,0.000196024054740978,0.000338490941239691,0.000145692339839318,0.000197246968942877,0.000292300292588988,0.000223960152902869,0.000250331437971707,0.00023496598512436,0.000270166986215167,0.000328535047747588,0.000221121871030764
"K01760..cystathionine.beta.lyase..EC.4.4.1.8.",0.000309053368027792,0.000385897433782586,0.000343801683399015,0.000196835985259098,0.000172854408659395,0.000339412989367469,0.000633793830144801,0.00039553742039084,0.000339269972989989,0.0006399985535871,0.000371540465693684,0.00033275927119825,0.000339579020780116,0.00033323784739313,0.00046695705560038,0.000168136035870369
"K01761..methionine.gamma.lyase..EC.4.4.1.11.",0.000214492473045611,0.0004103489385047,0.000383490920403944,0.000174659573429858,0.000153093428801828,0.0003500413576167,0.00015074116636051,0.000464754515997629,0.000382169461433379,0.00014610481125294,0.000226960804851959,0.000248930923811435,0.000221777025067644,0.000154581743801785,5.93193339107264e-05,0.000174799573521178
"K01766..cysteine.sulfinate.desulfinase..EC.4.4.1...",3.28081567196557e-07,8.06564955267362e-08,2.05383958072827e-07,6.56281690777886e-07,1.21338490093129e-06,4.55496549908228e-07,1.87192249558786e-05,9.54359083806971e-08,1.36273041609084e-07,2.96004953167086e-05,5.34213076539444e-08,7.09469322204281e-08,2.33701743451358e-07,3.06693740439506e-08,1.56498635474853e-06,7.54715648669784e-07
"K01768..adenylate.cyclase..EC.4.6.1.1.",0.000179962171740365,0.00140183561666905,0.00124629226871118,0.000194293338442331,0.000144399888334546,0.0010918424091987,0.000135142293671826,0.00154134477193304,0.00107291839543531,0.000125182756402253,8.83074901277001e-05,0.000290931375982244,0.000167746632282542,5.34361135970508e-05,0.000122209693117148,0.000389289908440361
"K01769..guanylate.cyclase..other..EC.4.6.1.2.",4.7564050955242e-08,3.69436078228018e-09,2.25782995504236e-07,8.81053982711448e-08,8.96197552663596e-08,2.65933521288534e-08,5.12607427588857e-06,2.82846577261929e-08,6.15867783218111e-08,3.82518355807787e-07,1.33267944668631e-08,4.00473815183136e-08,1.37140120211595e-08,2.32219034577646e-08,2.54411375656683e-08,9.98502446471776e-08
"K01770..2.C.methyl.D.erythritol.2.4.cyclodiphosphate.synthase..EC.4.6.1.12.",0.000372220481528256,0.000311504995763671,0.000320794680909703,0.000344689291370981,0.000349709531999246,0.000323897159205059,0.000220189806024769,0.000319737505796385,0.000311487636994163,0.000131171591563495,0.000359104663763852,0.000332067734933707,0.000343257346473685,0.000390826752983711,0.000149705259145179,0.00036837795671848
"K01771..1.phosphatidylinositol.phosphodiesterase..EC.4.6.1.13.",2.12378730052911e-05,5.98779808355274e-06,6.57858642191082e-06,1.27688611676817e-05,8.25084454185346e-06,7.82146461861079e-06,0.000170485338292427,1.74405347715232e-06,6.79773475039596e-06,0.000128535298861221,2.64092374148613e-05,2.0225761670704e-05,2.36804484651388e-05,1.86486830275511e-05,0.000132631340808584,8.60794008083457e-06
"K01772..ferrochelatase..EC.4.99.1.1.",9.36893100715263e-05,3.77406223025667e-05,2.8585103673279e-05,7.85883079132366e-05,8.5781404313207e-05,2.08902582267311e-05,0.000481615092025708,2.05469466543282e-05,4.21247961261235e-05,0.000534087646969471,4.28613089347686e-05,3.92150028803435e-05,1.78260444815988e-05,0.000104383268432093,0.00044551122639132,6.03632960367569e-05
"K01775..alanine.racemase..EC.5.1.1.1.",0.00114405666636587,0.000962288466811119,0.00097204709432533,0.00112608435399218,0.00106836677364228,0.000965564811560831,0.00111151018697015,0.000940888583302435,0.00101863556013316,0.00106659652614569,0.00113000546334107,0.00109370390544822,0.00109198545375556,0.00117640044154785,0.00105302244444119,0.00134635070727509
"K01776..glutamate.racemase..EC.5.1.1.3.",0.000562452818243761,0.000519282265843683,0.000513875058357602,0.000557200084616832,0.000563699226936302,0.000532985106932532,0.000558024410840829,0.000534603077003538,0.000522362656988303,0.000577012550224705,0.000498194419038568,0.00058180515526351,0.000503262814712359,0.000575312234881188,0.000610950733973874,0.000639417111360528
"K01777..proline.racemase..EC.5.1.1.4.",4.3348848275267e-06,7.00153386208726e-07,9.89008663818051e-07,7.93505195789751e-06,7.26429703117993e-06,6.47258396364415e-06,5.21906623171861e-05,2.48487499257202e-06,4.98543153913086e-06,4.52760501468875e-05,1.29256485623658e-05,1.28846001873322e-06,3.80509043385691e-06,1.58424381506826e-06,4.39422424715737e-05,4.23161267484553e-06
"K01778..diaminopimelate.epimerase..EC.5.1.1.7.",0.000398642665780636,0.00023897182962821,0.000271665021186212,0.000484513158793653,0.000544494056657603,0.000323443795835159,0.000351192441430349,0.000193590177219889,0.000308101159756167,0.000336137506510093,0.000437054480958902,0.000478015242759468,0.000483248311520493,0.000437532159091752,0.00030805136130951,0.000371720244319984
"K01779..aspartate.racemase..EC.5.1.1.13.",0.000124635979088168,0.000147338736344677,0.000141637696848952,0.000118834293611718,0.00011085228563146,0.000134620168088741,0.000151187234805219,0.000146092411891676,0.000151253875133777,0.000136601748640327,0.000122612504326877,0.000116074649468044,0.000103124775156981,0.000118372434083875,0.000108691318158008,8.4447695809029e-05
"K01780...EC.5.1.1...",1.51787702164383e-06,3.24010882719719e-07,3.67154300598504e-07,6.85683318115281e-07,4.38138882363556e-07,1.94615477507242e-07,6.5324181155265e-06,3.78538316016664e-07,4.17660979730059e-07,4.92976579546264e-06,2.33041844769262e-06,1.67350306763316e-06,1.69880906583237e-06,1.45247807147309e-06,4.93041024045214e-06,1.18222330216824e-07
"K01781..mandelate.racemase..EC.5.1.2.2.",1.05221188428438e-07,6.99243676099669e-08,9.24874046859674e-08,3.32842281736477e-07,3.04917549737054e-07,4.82303322002094e-08,1.57363092849686e-06,3.1313113254526e-08,5.25550869837796e-08,5.65706310234381e-07,3.01504854011194e-07,1.33014069348061e-07,7.18877090105518e-08,3.25006635347938e-08,1.07499632501501e-07,1.10279094247226e-07
"K01782..3.hydroxyacyl.CoA.dehydrogenase...enoyl.CoA.hydratase...3.hydroxybutyryl.CoA.epimerase..EC.1.1.1.35.4.2.1.17.5.1.2.3.",4.67033781328313e-06,1.22596956047099e-06,2.76524660857616e-06,6.43120209363669e-06,6.63239079363552e-06,6.15941588850579e-06,7.57788874834593e-05,1.21185135290065e-06,1.60569037455733e-05,7.20323247889151e-05,4.99697562260393e-06,4.24145477390302e-06,3.38071160751484e-06,1.76885625721346e-06,7.36477616354387e-06,4.39401629224613e-06
"K01783..ribulose.phosphate.3.epimerase..EC.5.1.3.1.",0.000634610518892813,0.000564318108306474,0.000572835236973325,0.000608517437288359,0.000617255791390145,0.000575871622623573,0.000701295208009857,0.000559351375540543,0.00056733511585608,0.000636857895228294,0.000609534708071494,0.000617365671315957,0.000593682831868379,0.000635912976673649,0.000660549738424574,0.000605645431378263
"K01784..UDP.glucose.4.epimerase..EC.5.1.3.2.",0.00134544248684284,0.00137656323982286,0.00136536818595633,0.00127637737344777,0.00124665199043605,0.00137338076247074,0.00139936267693832,0.00133620290980444,0.00136225920129856,0.0013702344098457,0.00131624184822142,0.00153637980023549,0.00137521096850762,0.00138187027801613,0.00136965026392385,0.00136720551896504
"K01785..aldose.1.epimerase..EC.5.1.3.3.",0.000598409815811448,0.000816982300321108,0.000803710315593219,0.000735047862378648,0.000688305122175777,0.000744482166800624,0.000597496424330222,0.000753889564098608,0.000784791926914822,0.000637004473649177,0.000535997487718049,0.000546914809466384,0.000607638502431979,0.000663335000947394,0.000618751540822312,0.00090993400713842
"K01786..L.ribulose.5.phosphate.4.epimerase..EC.5.1.3.4.",0.000253123002289234,0.000241087507754738,0.000248210943928279,0.000298981417276702,0.000317731621162695,0.000256035224410085,0.00018501266345217,0.000232453579939691,0.000242722892896729,0.000208472323136599,0.000250262002547219,0.000183419720010381,0.000252671787162985,0.00024298354937394,0.000240826318997119,0.00023794477343526
"K01787..N.acylglucosamine.2.epimerase..EC.5.1.3.8.",0.00023804973633146,0.000185413140310786,0.000198505756081064,0.000218949568345746,0.000149655486568376,0.000166009582743242,7.44093108285615e-05,0.000130891601220048,0.000206281901944965,6.64632971755442e-05,0.000272224691310167,0.000226230647663212,0.000270903941448678,0.000221307803666527,2.95594848155899e-05,0.000286358208574749
"K01788..N.acylglucosamine.6.phosphate.2.epimerase..EC.5.1.3.9.",0.000158446378011052,3.19577311582294e-05,4.58860460769438e-05,0.000127373899557545,0.000139058133516053,6.41075947446253e-05,0.00026072867923046,3.47608231329181e-05,6.10324217507179e-05,0.000311838957151207,9.35693892480418e-05,7.27014276456109e-05,7.40844722957248e-05,0.000179088411075041,0.000399048597651173,0.000110852338828265
"K01790..dTDP.4.dehydrorhamnose.3.5.epimerase..EC.5.1.3.13.",0.0003879683315086,0.000460392980994608,0.00045098716441985,0.000409144577543147,0.000403421435351221,0.000460580660430604,0.000258398089478125,0.000462719444292045,0.000421570685609328,0.000280069173714553,0.000373688796896169,0.0003690805739765,0.000392445808445695,0.000389970098944337,0.000289676737841925,0.000472774383218227
"K01791..UDP.N.acetylglucosamine.2.epimerase..EC.5.1.3.14.",0.001040107770419,0.000648957318236643,0.000701289518086484,0.000955442758098573,0.000812435883593943,0.000705838467138306,0.000892511357375009,0.000488199418551487,0.00081646536349755,0.000770698980023383,0.00115807076006207,0.00114520609105387,0.0011790436899902,0.00108933438418432,0.00084203976018576,0.00102519431761389
"K01792..glucose.6.phosphate.1.epimerase..EC.5.1.3.15.",6.77222544102797e-07,4.27889455268898e-07,1.32358859725929e-06,1.92513379988165e-06,2.2169720799105e-06,3.53230649394447e-07,2.1459726340188e-05,2.6209968614127e-07,6.29455670578204e-07,5.09368287753404e-05,1.13317067457487e-06,6.75824001210805e-07,3.23502473246559e-07,1.24471547020661e-06,4.9075178191577e-05,9.40248760398e-07
"K01795...EC.5.1.3...",2.15945792879248e-07,4.65194635395993e-08,5.39979201244038e-08,1.76971925275291e-07,1.94559543154017e-07,1.40784412797808e-07,1.26538629236904e-05,6.34661001874526e-08,2.16601026935212e-07,8.98137458863708e-06,3.98838382558491e-08,2.8678946229453e-08,4.76119960281995e-08,1.85425741046681e-07,7.94670446672833e-06,3.11739132483215e-07
"K01796..alpha.methylacyl.CoA.racemase..EC.5.1.99.4.",7.81448795103597e-06,1.8706089724114e-06,3.22224239978181e-06,7.92883015275781e-06,6.51938965536131e-06,3.43005072315994e-06,2.77239694718363e-05,1.68193727905941e-06,4.10661321450217e-06,9.1812030861505e-06,1.0372358878701e-05,6.39349124355186e-06,5.83357845572065e-06,1.12751942561353e-05,7.14053050321917e-06,3.73808695232496e-06
"K01797...EC.5.1.99...",1.14631328146937e-05,4.30588810607304e-06,6.59883843710125e-06,1.19721500165659e-05,9.14078394211753e-06,5.78225200701583e-06,2.02477414311228e-05,2.34191052332522e-06,8.4102897655059e-06,1.64619184354287e-05,1.60330692352565e-05,1.11896438988165e-05,1.33439818593635e-05,1.0204573129396e-05,1.02216749546401e-05,7.73052451493225e-06
"K01799..maleate.isomerase..EC.5.2.1.1.",1.41626110243768e-06,1.29780798117135e-06,1.91517893323e-06,4.58679354839603e-06,4.56682803127515e-06,1.83770928738903e-06,1.34629526477227e-05,9.95939205240903e-07,2.96197057300001e-06,7.98678718249007e-06,2.63099155809715e-06,1.47118456675063e-06,1.24107591948719e-06,5.03414456104197e-07,1.59811542100897e-06,2.34355265657936e-06
"K01800..maleylacetoacetate.isomerase..EC.5.2.1.2.",4.75693679045352e-07,1.74927293773525e-07,4.42034711025943e-07,9.69489290177551e-07,7.89215613487047e-07,3.23875415774735e-07,7.77270387816489e-06,1.20184041208375e-07,9.70182726092081e-07,5.92008431848355e-06,7.64653337204608e-07,3.69174656570222e-07,2.12838703635576e-07,1.07100272408438e-07,5.71159759265159e-07,6.92408048725256e-07
"K01801..maleylpyruvate.isomerase..EC.5.2.1.4.",7.10374854622118e-07,4.87095275962338e-07,1.07772513091546e-06,2.32977754861037e-06,1.5076099540069e-06,4.23062931013803e-07,1.03908917381719e-05,2.56370339091054e-07,1.64169668691745e-06,9.0543316844151e-06,2.0896895674422e-06,9.84347752785641e-07,4.60848624373778e-07,2.79655684051008e-07,1.01257752102713e-06,5.66309223615736e-07
"K01802..peptidylprolyl.isomerase..EC.5.2.1.8.",0.000102863009593395,0.000303053883161311,0.000287278543855243,0.00010632292763848,8.55038845629925e-05,0.000264118068250069,0.000119726173177336,0.000319075280244054,0.000266905628706107,0.000109224001927422,5.06832686320968e-05,0.000142727949053956,8.47681012105675e-05,8.08363764460731e-05,4.48163582197064e-05,0.000142918174672406
"K01803..triosephosphate.isomerase..TIM...EC.5.3.1.1.",0.000685742419948482,0.000677629253909425,0.00065321754270244,0.000634974760330856,0.000637191928493883,0.000631592821346597,0.00063527510517647,0.000653688955171927,0.000645752257554014,0.000601560378176513,0.000630474198052883,0.000607982368547071,0.000594542576034082,0.000721207257976239,0.000633423825139917,0.000657236222563542
"K01804..L.arabinose.isomerase..EC.5.3.1.4.",0.000208817443421305,0.000293009777474265,0.000305904988571761,0.000362726986886773,0.000362488237534038,0.000297573335078476,0.000199811666504928,0.000253620377169584,0.00030906816696366,0.00018698821442721,0.000222131913381966,0.000179670633471974,0.000280161678060013,0.000201458882947638,0.00012147755832922,0.00029924332203435
"K01805..xylose.isomerase..EC.5.3.1.5.",0.000310219095980686,0.000539776994421725,0.000525514724515787,0.000268834394098695,0.000199168121582442,0.00046976470631778,0.000198246312212534,0.000515018892960765,0.000494854477747156,0.000205412922438332,0.000385790863809495,0.00031190530331635,0.000393342432768361,0.000254438253689955,0.000112631182696586,0.000221238716867857
"K01807..ribose.5.phosphate.isomerase.A..EC.5.3.1.6.",0.000176596364472984,0.000363002337306503,0.000327731306020109,0.000113288767528744,9.49593874225252e-05,0.000285979806896824,0.000222067100857106,0.0003488398579166,0.000313716658585446,0.000297612447350356,0.000194141533019645,0.00021092333073655,0.000192646249045582,0.000182240620015336,0.00038627615375912,0.000125644357091565
"K01808..ribose.5.phosphate.isomerase.B..EC.5.3.1.6.",0.000380341106270228,0.000318253065125967,0.000327289276777054,0.000375417418354797,0.000376062569538751,0.00033794996769731,0.000346170945589695,0.000330110185142083,0.000327271414756626,0.000256016478676612,0.000366827590628021,0.000371466953853959,0.000363669592500829,0.00041671670989837,0.000229261326285138,0.000372269563337708
"K01809..mannose.6.phosphate.isomerase..EC.5.3.1.8.",0.00056679888016441,0.000463940812003156,0.000457682699644382,0.000516231403372937,0.000476239360036422,0.000463498151075345,0.000656255693821973,0.000428638355345386,0.000457437049833959,0.000746998931042156,0.000582685484203568,0.000494701906943015,0.00055527101312954,0.000723892801897938,0.000853088796348447,0.000574880445866892
