OTUID	RTP11	RTP6	RTP16	RTP10	RTP13	RTP1	RTP8	RTP12	RTP5	RTP3	BulkTP2	BulkTP1	RTP7	BulkRAG4	RAG10	RAG4	RAG14	RAG1	RAG15	RAG9	RAG7	RAG3	RTP2	BulkTP4	BulkRAG3	RAG12	BulkRAG1	RAG13	BulkTP3	BulkRAG2	RAG8	RAG2	RTP9	RAG6	RAG5	RTP14	RTP15	RTP4	RAG16	RAG11
k__Bacteria;p__Chlorobi;c__BSV26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60893572485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8586143232e-05	0.000148020959768	0.0	0.0	0.0	3.67728175333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.60893572485e-05	3.69058163567e-05	0.0	0.0	0.0	0.0	0.0	3.78873986512e-05	0.0	0.0	0.0	3.15487270089e-05	8.92283532015e-06	0.0	3.28234753496e-05	0.000118616926635	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__SJA-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.95687518588e-05	0.0	0.0	0.0	3.25034128584e-05	3.15487270089e-05	0.0	0.0	0.0	2.96542316589e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__	6.65092614147e-05	0.0	0.0	9.3228503061e-05	9.00549335094e-05	0.0	0.0	9.71722864639e-05	0.0	0.000106025799611	0.0	0.0	0.0	0.00047062514707	0.00065892430607	0.000522928399035	0.000606994443666	0.000391772771792	0.000796471020708	0.000348108609886	0.000971488912355	0.000360893572485	0.000184529081783	5.4860653939e-05	0.000425221722755	0.000279857272791	0.000960969840331	0.000346981263012	3.78873986512e-05	0.000635179892019	0.00017130620985	0.000487551192875	3.15487270089e-05	2.67685059605e-05	0.000593589236249	3.28234753496e-05	2.96542316589e-05	4.73956111664e-05	0.00120590895387	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.00166273153537	0.00139243443955	0.00214845848104	0.00152273221666	0.00165100711434	0.00134262515184	0.000758725341426	0.00160334272665	0.00136179282986	0.00148436119456	0.00094813691097	0.00129247840615	0.0017650952416	0.000549062671582	0.000906020920847	0.000804505229284	0.00135406452818	0.000783545543585	0.000612670015929	0.000928289626363	0.000718057022175	0.000902233931214	0.00166076173605	0.00142637700241	0.00103268132669	0.000979500454768	0.000443524541691	0.000793100029741	0.00128817155414	0.000680549884307	8.56531049251e-05	0.000942598972892	0.00192447234754	8.03055178814e-05	0.0011871784725	0.00180529114423	0.00130478619299	0.00156405516849	0.000602954476937	0.0
k__Bacteria;p__Chloroflexi;c__C0119	0.0	3.31532009416e-05	5.3711462026e-05	3.1076167687e-05	3.00183111698e-05	3.19672655201e-05	0.0	0.0	2.96041919536e-05	0.0	0.0	3.15238635647e-05	3.67728175333e-05	0.000235312573535	0.000906020920847	0.000804505229284	0.000560302563384	0.00130590923931	0.000367602009558	0.00127639823625	0.000718057022175	0.000757876502219	0.0	0.0	0.000425221722755	0.000839571818373	0.000591366055588	0.000495687518588	0.0	0.000499069915158	0.000235546038544	0.000552558018592	3.15487270089e-05	0.000151688200443	0.000643055005936	0.0	2.96542316589e-05	9.47912223328e-05	0.000301477238468	0.000375657400451
k__Bacteria;p__Chloroflexi;c__Chloroflexi	0.00133018522829	0.000928289626363	0.00155763239875	0.00174026539047	0.00144087893615	0.000927050700083	0.000541946672447	0.00131182586726	0.00106575091033	0.00123696766213	0.00113776429316	0.00110333522477	0.00102963889093	0.000235312573535	0.00247096614776	0.00116653258246	0.00205444273241	0.00254652301665	0.00122534003186	0.000928289626363	0.00122492080253	0.00303150600888	0.00132860938884	0.000822909809085	0.000546713643543	0.000699643181977	0.00051744529864	0.00218102508179	0.000606198378419	0.000635179892019	0.000385438972163	0.00113761945004	0.00123040035335	0.000178456706403	0.00183023347843	0.00154270334143	0.00124547772967	0.00146926394616	0.000904431715405	0.00112697220135
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	0.0	0.0	0.0	3.1076167687e-05	3.00183111698e-05	0.0	0.0	0.0	0.0	0.0	3.1604563699e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.78873986512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529	0.00704998170995	0.00716109140337	0.00418949403803	0.00724074707107	0.00720439468076	0.00827952176971	0.00336006936917	0.0068506461957	0.00660173480565	0.00720975437356	0.00480389368225	0.00639934430364	0.00665587997352	0.00156875049023	0.00226505230212	0.00249396621078	0.00238128589438	0.00297094351943	0.00330841808602	0.00174054304943	0.00215417106653	0.00263452307914	0.00601564806614	0.0064735571648	0.0018831247722	0.00111942909116	0.00162625665287	0.00312283136711	0.00591043418959	0.00145183975319	0.000535331905782	0.0019502047715	0.00750859702811	0.000214148047684	0.00316580925999	0.00640057769317	0.00587153786845	0.00696715484146	0.00150738619234	0.00112697220135
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.00159622227395	0.00152504724331	0.00080567193039	0.00170918922279	0.00183111698136	0.00195000319673	0.000758725341426	0.00174910115635	0.0021018976287	0.00180243859339	0.00132739167536	0.00104028749764	0.00191218651173	0.0	4.11827691294e-05	0.000201126307321	9.3383760564e-05	6.52954619654e-05	0.000183801004779	0.0	0.000168954593453	7.21787144971e-05	0.00143932683791	0.00142637700241	0.0	0.0	7.39207569486e-05	9.91375037177e-05	0.001629158142	0.000136109976861	0.0	3.25034128584e-05	0.00154588762343	8.92283532015e-06	0.000296794618124	0.00118164511258	0.00145305735128	0.00232238494715	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria	0.000399055568488	0.00043099161224	0.00026855731013	0.000341837844557	0.000570347912226	0.000447541717282	0.000108389334489	0.000583033718783	0.000236833535629	0.000742180597279	0.000410859328087	0.000662001134859	0.000294182540266	0.00211781316182	0.00189440737995	0.00249396621078	0.00172759957043	0.0026444662096	0.00159294204142	0.000696217219773	0.00223864836325	0.00288714857988	0.000295246530853	0.000219442615756	0.00200461669299	0.00202896522773	0.00192193968066	0.00262714384852	0.000416761385163	0.00340274942153	0.000428265524625	0.00282779691868	0.000599425813168	0.000205225212363	0.00306687772062	0.000262587802797	0.000385505011565	0.000379164889331	0.00150738619234	0.000375657400451
k__Bacteria;p__Chloroflexi;c__P2-11E	6.65092614147e-05	3.31532009416e-05	5.3711462026e-05	3.1076167687e-05	9.00549335094e-05	3.19672655201e-05	0.0	0.0	0.000118416767814	3.53419332037e-05	3.1604563699e-05	0.0	3.67728175333e-05	0.000235312573535	0.000370644922165	0.000442477876106	0.000606994443666	0.000163238654913	0.000612670015929	0.000116036203295	0.000675818373812	0.00050525100148	7.38116327133e-05	0.000109721307878	0.000303729801968	0.000139928636395	0.00051744529864	0.000148706255576	3.78873986512e-05	0.000453699922871	0.000149892933619	0.000520054605734	6.30974540177e-05	1.78456706403e-05	0.000494657696874	3.28234753496e-05	5.93084633177e-05	9.47912223328e-05	0.000301477238468	0.0
k__Bacteria;p__Chloroflexi;c__S085	0.00212829636527	0.00198919205649	0.00182618970888	0.00282793125952	0.00237144658242	0.00207787225881	0.000975504010405	0.00238072101837	0.00224991858847	0.00222654179184	0.00265478335072	0.00217514658597	0.00194895932926	0.000156875049023	0.000247096614776	0.000241351568785	9.3383760564e-05	0.00035912504081	0.000183801004779	0.0	0.000295670538543	0.000433072286983	0.00243578387954	0.0019749835418	0.0	6.99643181977e-05	7.39207569486e-05	0.000297412511153	0.00329620368266	9.07399845742e-05	6.42398286938e-05	0.000357537541442	0.00293403161182	1.78456706403e-05	0.00019786307875	0.00206787894702	0.00163098274124	0.00236978055832	0.000602954476937	0.000375657400451
k__Bacteria;p__Chloroflexi;c__SHA-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67728175333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.00106414818263	0.000895136425422	0.000913094854442	0.00093228503061	0.000960585957434	0.00102295249664	0.000325168003468	0.00111748129433	0.000769708990793	0.000989574129705	0.00110615972946	0.0016077170418	0.000992866073399	0.00431406384814	0.0109134338193	0.00872888173773	0.00929168417612	0.00842311459354	0.0105991912756	0.00591784636807	0.00789862724393	0.00812010538092	0.00099645704163	0.000932631116963	0.00522415259385	0.00895543272931	0.00480484920166	0.00872410032715	0.00132605895279	0.0056258790436	0.00186295503212	0.00884092829747	0.00116730289933	0.000660289813691	0.00989315393748	0.00111599816189	0.0010082438764	0.00066353855633	0.00844136267712	0.00187828700225
k__Bacteria;p__Chloroflexi;c__TK17	6.65092614147e-05	0.0	0.0	6.2152335374e-05	0.0	0.0	0.0	0.0	8.88125758607e-05	0.0	3.1604563699e-05	3.15238635647e-05	0.0	7.84375245117e-05	0.000123548307388	4.02252614642e-05	0.000140075640846	6.52954619654e-05	0.000122534003186	0.0	0.00012671594509	0.000216536143491	0.0	5.4860653939e-05	6.07459603936e-05	0.000139928636395	0.000147841513897	0.000198275007435	3.78873986512e-05	0.0	4.28265524625e-05	0.000162517064292	9.46461810266e-05	8.92283532015e-06	0.000247328848437	3.28234753496e-05	0.0	4.73956111664e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia	0.000598583352732	0.000298378808474	0.000429691696208	0.000341837844557	0.000570347912226	0.000447541717282	0.000108389334489	0.000437275289088	0.000621688031025	0.000600812864464	0.000347650200689	0.000346762499212	0.000441273810399	0.000156875049023	8.23655382588e-05	8.04505229284e-05	9.3383760564e-05	0.000130590923931	0.000122534003186	0.000232072406591	0.0	7.21787144971e-05	0.000369058163567	0.000384024577573	0.0	6.99643181977e-05	0.000147841513897	4.95687518588e-05	0.000378873986512	0.000181479969148	2.14132762313e-05	0.000130013651433	0.000662523267186	0.0	0.000247328848437	0.000262587802797	0.000593084633177	0.000236978055832	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117656286768	0.00148257968866	0.00253419147224	0.00303497221833	0.00398302317989	0.000428869011151	0.000812253423068	0.00114044350581	0.00155184236169	0.0	0.0	0.00133641112866	0.00258867977332	0.000813128326434	0.00386636264499	0.0	0.000408329930584	0.000128479657388	0.000617564844309	0.0	2.67685059605e-05	0.000544123466561	0.0	0.0	0.0	0.00211034066928	0.00300525920361
k__Bacteria;p__Cyanobacteria;c__4C0d-2	0.000731601875561	0.000530451215065	0.000429691696208	0.000403990179931	0.000210128178189	0.000415574451761	0.000758725341426	0.000728792148479	0.000592083839072	0.000459445131649	0.000221231945893	0.000283714772082	0.000257409722733	0.000784375245117	0.00119430030475	0.001126307321	0.00140075640846	0.000914136467516	0.00140914103664	0.000580181016477	0.00164730728617	0.00144357428994	0.000405963979923	0.000493745885451	0.000789697485117	0.00188903659134	0.000369603784743	0.00123921879647	0.000265211790558	0.000408329930584	0.000278372591006	0.000812585321459	0.000410133451115	0.000115996859162	0.00158290463	0.000328234753496	0.000207579621612	0.000473956111664	0.00180886343081	0.00112697220135
k__Bacteria;p__Cyanobacteria;c__Chloroplast	0.000332546307073	0.00112720883201	0.00236330432914	0.000372914012244	0.000120073244679	6.39345310402e-05	0.000325168003468	0.000534447575551	0.000207229343675	0.000106025799611	6.3209127398e-05	3.15238635647e-05	0.000551592262999	0.000627500196094	0.0021003212256	0.00245374094932	0.0041555773451	0.00124061377734	0.000919005023894	0.00185657925273	0.00173178458289	0.00234580822116	0.0	0.0	0.000607459603936	0.00447771636465	0.000147841513897	0.00218102508179	0.0	0.000635179892019	0.000321199143469	0.00474549827732	0.00082026690223	8.92283532015e-05	0.00128611001187	0.000393881704195	0.00575292094182	4.73956111664e-05	0.000602954476937	0.00413223140496
k__Bacteria;p__Cyanobacteria;c__ML635J-21	0.000299291676366	0.000331532009416	0.000751960468364	0.000279685509183	0.000420256356377	0.000223770858641	0.000650336006937	0.000145758429696	0.000384854495397	0.00028273546563	9.4813691097e-05	0.000189143181388	0.000404500992866	0.000549062671582	0.000947203689976	0.00104585679807	0.00093383760564	0.000652954619654	0.000551403014336	0.000580181016477	0.000549102428722	0.000649608430474	0.000184529081783	5.4860653939e-05	0.000242983841575	0.000419785909186	0.000887049083383	0.0008426687816	0.000265211790558	0.000680549884307	8.56531049251e-05	0.0007800819086	0.000694071994195	3.56913412806e-05	0.000791452314998	0.000229764327447	0.00103789810806	0.000284373666998	0.000301477238468	0.000375657400451
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae	0.0	0.0	0.0	0.0	3.00183111698e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.15238635647e-05	0.0	0.00117656286768	0.000535375998682	0.000603378921963	0.00046691880282	0.000652954619654	0.000796471020708	0.000464144813182	0.000760295670539	0.000613519073225	0.0	0.0	0.000607459603936	0.00090953613657	0.00147841513897	0.000396550014871	0.0	0.000952769838029	0.000192719486081	0.000617564844309	0.0	3.56913412806e-05	0.000445191927186	0.0	0.0	4.73956111664e-05	0.000301477238468	0.0015026296018
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047062514707	0.000411827691294	0.000804505229284	0.00635009571835	0.000326477309827	6.12670015929e-05	0.000464144813182	0.000337909186906	0.000793965859468	0.0	0.0	0.000242983841575	0.00174910795494	0.000369603784743	0.00356895013384	0.0	0.000408329930584	4.28265524625e-05	0.00120262627576	0.0	8.92283532015e-06	0.000148397309062	0.0	0.0	0.0	0.00120590895387	0.00488354620586
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84375245117e-05	0.0	4.02252614642e-05	0.000513610683102	9.79431929481e-05	0.0	0.0	8.44772967265e-05	0.000216536143491	0.0	0.0	0.000121491920787	0.000209892954593	7.39207569486e-05	0.000297412511153	0.0	0.000136109976861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000301477238468	0.00112697220135
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.0	3.31532009416e-05	0.0	3.1076167687e-05	9.00549335094e-05	6.39345310402e-05	0.000108389334489	9.71722864639e-05	0.0	3.53419332037e-05	6.3209127398e-05	3.15238635647e-05	0.0	0.000235312573535	0.000288279383906	8.04505229284e-05	0.000420226922538	0.000163238654913	0.000122534003186	0.000348108609886	0.00025343189018	0.000180446786243	3.69058163567e-05	0.0	0.000242983841575	0.000349821590989	0.0	0.000247843759294	0.0	4.53699922871e-05	0.00017130620985	0.000357537541442	3.15487270089e-05	6.24598472411e-05	0.000296794618124	0.0	0.0	4.73956111664e-05	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia	0.0	0.0	5.3711462026e-05	3.1076167687e-05	0.0	0.0	0.0	0.0	2.96041919536e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__FBP;c__	0.000133018522829	0.000132612803766	0.0	0.000124304670748	0.000150091555849	0.0	0.000325168003468	4.8586143232e-05	0.000236833535629	3.53419332037e-05	3.1604563699e-05	0.0	0.000183864087666	0.0	0.000411827691294	0.000321802091714	9.3383760564e-05	0.000391772771792	0.000122534003186	0.000928289626363	4.22386483633e-05	0.000469161644231	3.69058163567e-05	0.0	0.000242983841575	0.000209892954593	0.000221762270846	0.000297412511153	3.78873986512e-05	0.000136109976861	0.000364025695931	0.000552558018592	0.000189292362053	0.000731672496252	0.000296794618124	3.28234753496e-05	5.93084633177e-05	0.0	0.000301477238468	0.000375657400451
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria	3.32546307073e-05	0.0	0.0	0.0	3.00183111698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69058163567e-05	0.0	0.0	0.0	7.39207569486e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.94657696874e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	0.108210568322	0.113251334416	0.121817595875	0.120420149787	0.0835709782968	0.111214116744	0.20279644483	0.11019337285	0.115219515083	0.117299876303	0.108814512816	0.0990164554568	0.109031403986	0.233508510471	0.145539906103	0.169549477072	0.137881122473	0.154554358472	0.189866437937	0.169877001625	0.191341077086	0.155328593598	0.129723944494	0.119870528857	0.195237516705	0.202336808228	0.184284447073	0.13839595519	0.0588012427067	0.186606778277	0.0271734475375	0.139439641162	0.106887087106	0.0119387536584	0.142807677087	0.103361123876	0.0948045786134	0.125077017868	0.195357250528	0.346356123216
k__Bacteria;p__Firmicutes;c__Clostridia	0.00887898639886	0.00798992142691	0.00999033193684	0.00972684048603	0.00789481583766	0.0070008311489	0.00888792542814	0.0103974346516	0.00796352763551	0.0056193673794	0.00698460857748	0.00999306475002	0.00746488195926	0.00611812691191	0.00366526645252	0.00297666934835	0.00494933930989	0.00333006856024	0.00471755912266	0.00313297748898	0.00511087645195	0.00472770579956	0.00675376439327	0.00757077024358	0.00613534199976	0.00419785909186	0.00665286812537	0.00366808763755	0.00549367280443	0.00503606914387	0.000770877944325	0.00305532080868	0.0104426286399	0.000276607894925	0.0039077958053	0.0078776340839	0.00907419488761	0.00673017678563	0.00422068133856	0.00525920360631
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.0	0.0	5.3711462026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84375245117e-05	0.0	0.0	0.0	0.0	6.12670015929e-05	0.0	4.22386483633e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.95687518588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28234753496e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__GAL15;c__	0.000133018522829	0.000165766004708	0.00026855731013	0.000155380838435	0.000150091555849	0.000287705389681	0.0	4.8586143232e-05	0.000207229343675	0.000176709666019	0.000221231945893	0.000252190908518	0.000147091270133	7.84375245117e-05	4.11827691294e-05	8.04505229284e-05	4.6691880282e-05	9.79431929481e-05	0.0	0.000116036203295	0.000168954593453	3.60893572485e-05	7.38116327133e-05	0.000219442615756	0.0	0.0	0.000147841513897	9.91375037177e-05	0.000151549594605	9.07399845742e-05	2.14132762313e-05	9.75102385751e-05	0.000252389816071	8.92283532015e-06	9.89315393748e-05	0.000131293901398	0.000207579621612	0.000236978055832	0.0	0.0
k__Bacteria;p__GN04;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1604563699e-05	3.15238635647e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69058163567e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GOUTA4;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67728175333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__	0.000764856506268	0.000497298014123	0.00053711462026	0.000683675689114	0.000630384534566	0.000703279841442	0.000541946672447	0.000825964434943	0.000562479647118	0.000742180597279	0.000537277582883	0.000504381817035	0.000551592262999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000848833776203	0.000822909809085	0.0	0.0	0.0	0.0	0.000568310979768	0.0	0.0	0.0	0.000851815629239	0.0	0.0	0.000689292982341	0.000711701559813	0.000853121000995	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1	0.00927804196734	0.00802307462786	0.00837898807606	0.00938500264147	0.00978596944136	0.00904673614219	0.00466074138305	0.0109318822272	0.00858521566654	0.00809330270366	0.0093549508549	0.0105289704306	0.00834742958005	0.00964781551494	0.0101309612058	0.0108608205953	0.00873138161274	0.0114267058439	0.0115181962995	0.016477140868	0.0100105596621	0.0098163051716	0.00985385296723	0.0105332455563	0.00844368849472	0.0111243265934	0.0103489059728	0.0103598691385	0.0095476244601	0.0088017785037	0.00199143468951	0.00767080543457	0.0103164337319	0.000651366978371	0.0103383458647	0.0114882163723	0.00824387640116	0.00900516612162	0.0111546578233	0.0195341848234
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2	0.000266037045659	0.000198919205649	0.000107422924052	0.000217533173809	0.000180109867019	0.000159836327601	0.000325168003468	0.000145758429696	0.000177625151721	0.000141367732815	0.000126418254796	9.45715906942e-05	0.0002206369052	0.0	0.0	0.0	0.0	0.0	0.0	0.000116036203295	0.0	0.0	0.00011071744907	0.000219442615756	0.0	0.0	0.0	0.0	0.000113662195954	0.0	0.0	0.0	0.000157743635044	0.0	0.0	0.0	5.93084633177e-05	0.000142186833499	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3	0.0	0.0	0.0	3.1076167687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84375245117e-05	0.000494193229553	0.000120675784393	4.6691880282e-05	0.000130590923931	6.12670015929e-05	0.000116036203295	0.0	3.60893572485e-05	0.0	0.0	0.000121491920787	0.000209892954593	0.0	0.000247843759294	0.0	0.0	2.14132762313e-05	3.25034128584e-05	0.0	0.0	4.94657696874e-05	0.0	2.96542316589e-05	0.0	0.000301477238468	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5	0.000731601875561	0.000397838411299	0.00053711462026	0.000528294850679	0.000210128178189	0.000511476248322	0.000216778668979	0.000340103002624	0.000296041919536	0.000424103198445	0.000379254764388	0.000346762499212	0.000367728175333	0.0	0.0	0.0	0.0	3.26477309827e-05	0.0	0.0	4.22386483633e-05	0.0	0.000627398878063	0.000603467193329	0.0	0.0	0.0	0.0	0.000644085777071	0.0	0.0	0.0	0.000347035997098	0.0	0.0	0.000590822556292	0.00026688808493	0.000616142945163	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.000299291676366	0.000232072406591	0.000107422924052	0.000372914012244	0.000360219734038	0.000319672655201	0.000108389334489	0.000437275289088	0.000355250303443	0.000318077398834	0.000442463891786	0.000567429544165	0.000294182540266	0.00251000078438	0.00296515937732	0.00313757039421	0.00354858290143	0.00470127326151	0.00189927704938	0.00232072406591	0.00236536430834	0.00393373994009	0.000258340714497	0.000109721307878	0.00206536265338	0.00237878681872	0.00236546422235	0.00540299395261	0.000454648783815	0.00308515947552	0.000663811563169	0.00325034128584	0.000410133451115	0.000276607894925	0.00370993272655	0.000393881704195	0.000207579621612	0.000331769278165	0.00271329514622	0.000375657400451
k__Bacteria;p__MVP-21;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1604563699e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4860653939e-05	0.0	0.0	0.0	0.0	0.000113662195954	0.0	0.0	0.0	0.0	0.0	0.0	3.28234753496e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__NC10;c__12-24	0.0	0.0	0.0	3.1076167687e-05	3.00183111698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__NKB19;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4860653939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira	0.0129360513451	0.0103106454928	0.0138575572027	0.0138910469561	0.0114069582445	0.0119557573045	0.0189681335357	0.0130696725294	0.0136475324906	0.0115568121576	0.0146645175563	0.0172120295063	0.0107008899022	0.0177268805397	0.0139609587349	0.0150040225261	0.0141476397255	0.0138752856676	0.015500551403	0.0299373404502	0.0160084477297	0.0143996535422	0.0143563625627	0.0136054421769	0.0155509658608	0.0178409011404	0.0140449438202	0.0134827005056	0.0157232704403	0.0139285876321	0.00325481798715	0.0109536501333	0.0121778086254	0.0010172032265	0.0146913335972	0.0107660999147	0.00928177450922	0.0124176501256	0.0150738619234	0.038317054846
k__Bacteria;p__OD1;c__	0.00086462039839	0.00155820044425	0.000859383392416	0.000372914012244	0.000600366223396	0.000831148903523	0.000541946672447	0.000631619862015	0.000769708990793	0.00236790952465	3.1604563699e-05	6.30477271294e-05	0.00202250496433	0.0	4.11827691294e-05	8.04505229284e-05	0.000280151281692	9.79431929481e-05	0.0	0.0	0.000168954593453	7.21787144971e-05	0.00044286979628	0.0	0.0	6.99643181977e-05	0.0	0.0	0.0	0.0	2.14132762313e-05	0.0	0.00126194908035	0.0	9.89315393748e-05	0.00111599816189	0.00109720657138	0.00104270344566	0.0	0.0
k__Bacteria;p__OD1;c__SM2F11	0.0	3.31532009416e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.96041919536e-05	0.0	6.3209127398e-05	0.0	0.0	7.84375245117e-05	8.23655382588e-05	0.000160901045857	0.000140075640846	6.52954619654e-05	6.12670015929e-05	0.000348108609886	4.22386483633e-05	7.21787144971e-05	0.0	0.0	0.0	0.000209892954593	0.0	0.000148706255576	0.0	4.53699922871e-05	2.14132762313e-05	0.000227523890008	0.0	8.92283532015e-06	9.89315393748e-05	0.0	2.96542316589e-05	0.0	0.0	0.0
k__Bacteria;p__OD1;c__ZB2	3.32546307073e-05	3.31532009416e-05	0.0	0.0	0.0	6.39345310402e-05	0.0	0.0	0.0	0.0	3.1604563699e-05	0.0	3.67728175333e-05	0.0	4.11827691294e-05	0.000160901045857	9.3383760564e-05	3.26477309827e-05	0.000306335007965	0.000116036203295	4.22386483633e-05	7.21787144971e-05	0.0	5.4860653939e-05	0.0	0.0	0.0	0.0	3.78873986512e-05	0.0	0.0	9.75102385751e-05	3.15487270089e-05	0.0	9.89315393748e-05	0.0	2.96542316589e-05	4.73956111664e-05	0.0	0.000375657400451
